Config_Name,Bank_Choice,w_ano,w_good,w_neg,knn_k,hard_ano_th,hard_neg_th,supp_factor,mode,tau,morph_open_k,bg_floor_pct,R-FP-RegionCount,R-MissRate,R-PixelCoverage,P-AP,P-AUPRO,P-AUROC,P-F1,I-AUROC,I-AP,I-F1,Elapsed_s
"Threshold-Grid [h_ano=None, Suppress=1.2]",combined,1.2,1.0,1.5,3,,,1.2,weighted_margin,0.1,0,0.0,21606.0,0.002107728337236534,0.9837004757691695,0.48280417919158936,0.6966994802588332,0.9844732284545898,0.52,0.9149414519906324,0.9890381025265573,0.9678972212898315,2.8881
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=0, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,0,0.0,21606.0,0.002107728337236534,0.9837004757691695,0.48280417919158936,0.6966994802588332,0.9844732284545898,0.52,0.9149414519906324,0.9890381025265573,0.9678972212898315,2.8911
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=3, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,3,0.0,21601.0,0.002107728337236534,0.9837004757691695,0.4828037619590759,0.6966760580388204,0.984473466873169,0.52,0.9149180327868852,0.989035172949672,0.9678972212898315,3.7416
"Margin-Shaping [gamma=0.5, delta=0.05]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,0.0,21039.0,0.0029274004683840747,0.9831422943709225,0.48244136571884155,0.6862464375192923,0.9844489693641663,0.52,0.9149180327868852,0.9890319228241337,0.967068223112533,2.8953
"Grid-Weight [wa=0.8, wg=1.5, wn=1.5]",combined,0.8,1.5,1.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21311.0,0.0029274004683840747,0.9829255697577006,0.482494592666626,0.69316894167177,0.9844063520431519,0.52,0.9149180327868852,0.989031172870237,0.9678972212898315,2.9564
"Grid-Weight [wa=0.8, wg=1.0, wn=1.5]",combined,0.8,1.0,1.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21314.0,0.0029274004683840747,0.9829460104592255,0.48249706625938416,0.6932443821966209,0.9844104051589966,0.52,0.9148946135831383,0.9890299719733839,0.9678972212898315,2.9075
"Grid-Weight [wa=0.8, wg=0.8, wn=1.5]",combined,0.8,0.8,1.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21314.0,0.0029274004683840747,0.9829460104592255,0.48249706625938416,0.6932443821966209,0.9844103455543518,0.52,0.9148946135831383,0.9890299719733839,0.9678972212898315,2.9214
"Grid-Weight [wa=0.8, wg=1.2, wn=1.5]",combined,0.8,1.2,1.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21315.0,0.0029274004683840747,0.9829419223189204,0.48249679803848267,0.6932429140394957,0.9844098091125488,0.52,0.9148946135831383,0.9890299719733839,0.9678972212898315,2.941
"Threshold-Grid [h_ano=0.1, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.1,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8461
"Threshold-Grid [h_ano=0.12, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.12,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.9197
"Threshold-Grid [h_ano=0.15, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8642
"Threshold-Grid [h_ano=0.18, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.18,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.9245
"Threshold-Grid [h_ano=0.2, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.2,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.9007
"Threshold-Grid [h_ano=None, Suppress=1.5]",combined,1.2,1.0,1.5,3,,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8442
"HardNeg-Gating [h_neg=0.08, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.15,0.08,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8569
"HardNeg-Gating [h_neg=0.1, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.15,0.1,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8814
"HardNeg-Gating [h_neg=0.12, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.15,0.12,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.9479
"HardNeg-Gating [h_neg=0.14, Suppress=1.5]",combined,1.2,1.0,1.5,3,0.15,0.14,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8954
"Margin-Shaping [gamma=1.0, delta=0.0]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.9805
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=0, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,0.0,21403.0,0.0029274004683840747,0.983268196300005,0.4827546179294586,0.695124555450871,0.9844729900360107,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,2.8676
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=3, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,3,0.0,21398.0,0.0029274004683840747,0.983268196300005,0.4827541708946228,0.6950859689202532,0.9844731688499451,0.52,0.914847775175644,0.9890256362795613,0.9678972212898315,3.7453
"Grid-Weight [wa=0.8, wg=0.8, wn=2.0]",combined,0.8,0.8,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.4822766184806824,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.918
"Grid-Weight [wa=0.8, wg=1.0, wn=2.0]",combined,0.8,1.0,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.4822766184806824,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.942
"Grid-Weight [wa=0.8, wg=1.2, wn=2.0]",combined,0.8,1.2,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.4822766184806824,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.8944
"Grid-Weight [wa=1.0, wg=0.8, wn=2.5]",combined,1.0,0.8,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.48227664828300476,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.9127
"Grid-Weight [wa=1.0, wg=1.0, wn=2.5]",combined,1.0,1.0,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.48227664828300476,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.89
"Grid-Weight [wa=1.0, wg=1.2, wn=2.5]",combined,1.0,1.2,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.48227664828300476,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.899
"Grid-Weight [wa=1.0, wg=1.5, wn=2.5]",combined,1.0,1.5,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21160.0,0.0029274004683840747,0.9827946777048352,0.48227664828300476,0.6893605170546279,0.9843602776527405,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.8653
"Grid-Weight [wa=0.8, wg=1.5, wn=2.0]",combined,0.8,1.5,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21161.0,0.0029274004683840747,0.9827885454943776,0.4822765588760376,0.6893589015438233,0.9843600988388062,0.52,0.9148243559718969,0.9890184398823589,0.9678972212898315,2.9407
"Grid-Weight [wa=1.0, wg=0.8, wn=2.0]",combined,1.0,0.8,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21265.0,0.0029274004683840747,0.9829167122653188,0.48244574666023254,0.6923734111132815,0.9843993782997131,0.52,0.9147658079625293,0.9890134108944342,0.9678972212898315,2.9428
"Grid-Weight [wa=1.0, wg=1.0, wn=2.0]",combined,1.0,1.0,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21265.0,0.0029274004683840747,0.9829167122653188,0.48244574666023254,0.6923734111132815,0.9843993782997131,0.52,0.9147658079625293,0.9890134108944342,0.9678972212898315,2.95
"Grid-Weight [wa=1.0, wg=1.2, wn=2.0]",combined,1.0,1.2,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21265.0,0.0029274004683840747,0.9829167122653188,0.48244574666023254,0.6923734111132815,0.9843993782997131,0.52,0.9147658079625293,0.9890134108944342,0.9678972212898315,2.9707
"Grid-Weight [wa=1.0, wg=1.5, wn=2.0]",combined,1.0,1.5,2.0,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21265.0,0.0029274004683840747,0.9829167122653188,0.4824456572532654,0.6923732355018313,0.9843992590904236,0.52,0.9147658079625293,0.9890134108944342,0.9678972212898315,2.8954
"Grid-Weight [wa=1.2, wg=0.8, wn=2.5]",combined,1.2,0.8,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21243.0,0.0029274004683840747,0.9829146681951665,0.4824138283729553,0.6918528273811995,0.9843924045562744,0.52,0.9147540983606557,0.9890130732025517,0.9678972212898315,2.9057
"Grid-Weight [wa=1.2, wg=1.0, wn=2.5]",combined,1.2,1.0,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21243.0,0.0029274004683840747,0.9829146681951665,0.4824138283729553,0.6918528273811995,0.9843924045562744,0.52,0.9147540983606557,0.9890130732025517,0.9678972212898315,2.8627
"Grid-Weight [wa=1.2, wg=1.2, wn=2.5]",combined,1.2,1.2,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21243.0,0.0029274004683840747,0.9829146681951665,0.4824138283729553,0.6918528273811995,0.9843924045562744,0.52,0.9147540983606557,0.9890130732025517,0.9678972212898315,2.9097
"Grid-Weight [wa=1.2, wg=1.5, wn=2.5]",combined,1.2,1.5,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21243.0,0.0029274004683840747,0.9829146681951665,0.4824138283729553,0.6918528273811995,0.9843924045562744,0.52,0.9147540983606557,0.9890130732025517,0.9678972212898315,2.8614
"Margin-Shaping [gamma=0.5, delta=0.0]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,0.0,20969.0,0.0029274004683840747,0.9829966496451781,0.4822114408016205,0.6836548981592383,0.9843955039978027,0.52,0.9147072599531616,0.9890065548152944,0.9664536241540718,2.9624
"Threshold-Grid [h_ano=0.1, Suppress=2.0]",combined,1.2,1.0,1.5,3,0.1,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.9055
"Threshold-Grid [h_ano=0.12, Suppress=2.0]",combined,1.2,1.0,1.5,3,0.12,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.8705
"Threshold-Grid [h_ano=0.15, Suppress=2.0]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.8565
"Threshold-Grid [h_ano=0.18, Suppress=2.0]",combined,1.2,1.0,1.5,3,0.18,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.9043
"Threshold-Grid [h_ano=0.2, Suppress=2.0]",combined,1.2,1.0,1.5,3,0.2,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.8842
"Threshold-Grid [h_ano=None, Suppress=2.0]",combined,1.2,1.0,1.5,3,,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.9343
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=0, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,0,0.0,21238.0,0.0029274004683840747,0.9832399025664973,0.4826703369617462,0.692164765460297,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,2.8972
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=3, bg=0.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,3,0.0,21235.0,0.0029274004683840747,0.9832399025664973,0.4826698303222656,0.6920994684827229,0.9844708442687988,0.52,0.9146604215456675,0.9890055031796233,0.9662920848532344,3.7671
"Grid-Weight [wa=0.8, wg=0.8, wn=2.5]",combined,0.8,0.8,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21068.0,0.0029274004683840747,0.982632981788388,0.4821225106716156,0.6867178817947626,0.9843202233314514,0.52,0.9146604215456675,0.9889988024013544,0.9678972212898315,2.9142
"Grid-Weight [wa=0.8, wg=1.0, wn=2.5]",combined,0.8,1.0,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21068.0,0.0029274004683840747,0.982632981788388,0.4821225106716156,0.6867178817947626,0.9843202233314514,0.52,0.9146604215456675,0.9889988024013544,0.9678972212898315,2.8892
"Grid-Weight [wa=0.8, wg=1.2, wn=2.5]",combined,0.8,1.2,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21068.0,0.0029274004683840747,0.982632981788388,0.4821225106716156,0.6867178817947626,0.9843202233314514,0.52,0.9146604215456675,0.9889988024013544,0.9678972212898315,2.9084
"Grid-Weight [wa=0.8, wg=1.5, wn=2.5]",combined,0.8,1.5,2.5,3,0.15,,1.0,weighted_margin,0.1,0,0.0,21068.0,0.0029274004683840747,0.982632981788388,0.4821225106716156,0.6867178817947626,0.9843202233314514,0.52,0.9146604215456675,0.9889988024013544,0.9678972212898315,2.9376
"Softmax-Fusion [tau=0.05, wn=1.0]",combined,1.2,1.0,1.0,3,0.15,,1.2,softmax,0.05,0,0.0,21285.0,0.003747072599531616,0.9826289831474251,0.48408451676368713,0.6929826237261901,0.9847311973571777,0.52,0.914519906323185,0.9890183560253665,0.9620252665162861,2.9932
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=3, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,3,15.0,20922.0,0.003747072599531616,0.9781374598840207,0.48127904534339905,0.6473005622554805,0.9830125570297241,0.52,0.9126932084309134,0.9887738580173749,0.9655171914027534,9.2939
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=0, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,0,15.0,20928.0,0.003747072599531616,0.9781374598840207,0.48127955198287964,0.6473027903311888,0.9830130338668823,0.52,0.9126697892271662,0.9887713420609142,0.9655171914027534,7.8595
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=0, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,0,20.0,20881.0,0.003747072599531616,0.9779177748522399,0.48121505975723267,0.6462041655695676,0.9829296469688416,0.52,0.9125292740046839,0.98875510493904,0.9655171914027534,8.0437
"Unified-Pipeline [wn=1.5, Supp=1.2, morph=3, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,1.2,weighted_margin,0.1,3,20.0,20876.0,0.003747072599531616,0.9779177748522399,0.4812145233154297,0.6462014152452045,0.9829291701316833,0.52,0.9125292740046839,0.98875510493904,0.9655171914027534,9.6124
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=0, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,15.0,20834.0,0.003747072599531616,0.9780633602022254,0.48122745752334595,0.6460228935307583,0.9829889535903931,0.52,0.9124121779859485,0.9887427119590475,0.9655171914027534,7.7998
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=3, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,3,15.0,20824.0,0.003747072599531616,0.9780633602022254,0.48122692108154297,0.646020206951173,0.9829881191253662,0.52,0.9124121779859485,0.9887427119590475,0.9655171914027534,9.2958
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=0, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,0,20.0,20773.0,0.003747072599531616,0.9777766987601737,0.48116302490234375,0.6449922728017818,0.9829038381576538,0.52,0.9123887587822014,0.9887400655037974,0.9655171914027534,8.0462
"Unified-Pipeline [wn=1.5, Supp=1.5, morph=3, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,1.5,weighted_margin,0.1,3,20.0,20768.0,0.003747072599531616,0.9777766987601737,0.48116248846054077,0.644990286912787,0.9829028844833374,0.52,0.9123887587822014,0.9887400655037974,0.9655171914027534,9.6074
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=0, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,0,20.0,20596.0,0.003747072599531616,0.9775159907990489,0.48107609152793884,0.6431564923805115,0.9828571677207947,0.52,0.9121779859484778,0.9887174616023486,0.9646869484166372,8.1004
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=3, bg=20.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,3,20.0,20596.0,0.003747072599531616,0.9775159907990489,0.48107558488845825,0.6431523782846259,0.9828555583953857,0.52,0.9121779859484778,0.9887174616023486,0.9646869484166372,9.5458
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=0, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,0,15.0,20631.0,0.003747072599531616,0.9778335472078622,0.4811403453350067,0.6441226812453608,0.9829453229904175,0.52,0.9121779859484778,0.9887157476459345,0.9646869484166372,7.9262
"Unified-Pipeline [wn=1.5, Supp=2.0, morph=3, bg=15.0%]",combined,1.2,1.0,1.5,3,0.15,,2.0,weighted_margin,0.1,3,15.0,20631.0,0.003747072599531616,0.9778335472078622,0.48113980889320374,0.6441204927026132,0.9829437732696533,0.52,0.9121779859484778,0.9887157476459345,0.9646869484166372,9.2556
